location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,resff3_12_1,monthly,vw,1,3983,1371,2001-03-31,0.0143932314477483
usa,resff3_12_1,monthly,vw,1,3980,1351,2001-04-30,-0.0736119260165191
usa,resff3_12_1,monthly,vw,1,3901,1467,2001-05-31,0.0434901634671221
usa,resff3_12_1,monthly,vw,1,3853,1449,2001-06-30,0.0164946081313943
usa,resff3_12_1,monthly,vw,1,3879,1572,2001-07-31,0.0106482489351541
usa,resff3_12_1,monthly,vw,1,3898,1370,2001-08-31,0.0517729371772985
usa,resff3_12_1,monthly,vw,1,3675,1491,2001-09-30,0.0745037856895828
usa,resff3_12_1,monthly,vw,1,3741,1429,2001-10-31,-0.0205016434151105
usa,resff3_12_1,monthly,vw,1,3580,1659,2001-11-30,-0.0193390017526621
usa,resff3_12_1,monthly,vw,1,3654,1687,2001-12-31,0.0258685789079092
usa,resff3_12_1,monthly,vw,1,3650,1587,2002-01-31,0.0200487516508002
usa,resff3_12_1,monthly,vw,1,3712,1647,2002-02-28,0.0527497888664204
usa,resff3_12_1,monthly,vw,1,3657,1805,2002-03-31,-0.0102427835314923
usa,resff3_12_1,monthly,vw,1,3607,1786,2002-04-30,0.0908885785931834
usa,resff3_12_1,monthly,vw,1,3658,1810,2002-05-31,0.0375329202383391
usa,resff3_12_1,monthly,vw,1,3604,1663,2002-06-30,0.0503720970502729
usa,resff3_12_1,monthly,vw,1,3799,1718,2002-07-31,0.00378954072797677
usa,resff3_12_1,monthly,vw,1,3659,1756,2002-08-31,0.00763473304393872
usa,resff3_12_1,monthly,vw,1,3832,1785,2002-09-30,0.0355013092491913
usa,resff3_12_1,monthly,vw,1,3682,1838,2002-10-31,-0.0612628824859738
usa,resff3_12_1,monthly,vw,1,3696,1781,2002-11-30,-0.047425542297589
usa,resff3_12_1,monthly,vw,1,3746,1693,2002-12-31,0.0309955505117731
usa,resff3_12_1,monthly,vw,1,3773,1503,2003-01-31,0.00478920710423653
usa,resff3_12_1,monthly,vw,1,3748,1498,2003-02-28,0.00445421049482822
usa,resff3_12_1,monthly,vw,1,3748,1321,2003-03-31,-0.0233683107968743
usa,resff3_12_1,monthly,vw,1,3740,1251,2003-04-30,0.0295294222958422
usa,resff3_12_1,monthly,vw,1,3705,1167,2003-05-31,-0.0109573677521826
usa,resff3_12_1,monthly,vw,1,3660,1369,2003-06-30,0.0112268261243952
usa,resff3_12_1,monthly,vw,1,3708,1365,2003-07-31,-0.00620507366738553
usa,resff3_12_1,monthly,vw,1,3577,1342,2003-08-31,-0.0188468117032414
usa,resff3_12_1,monthly,vw,1,3600,1365,2003-09-30,0.011674363249132
usa,resff3_12_1,monthly,vw,1,3574,1417,2003-10-31,0.00748124473473048
usa,resff3_12_1,monthly,vw,1,3482,1338,2003-11-30,0.00911212641856305
usa,resff3_12_1,monthly,vw,1,3518,1368,2003-12-31,-0.0000345677437559658
usa,resff3_12_1,monthly,vw,1,3417,1475,2004-01-31,0.0160495445125009
usa,resff3_12_1,monthly,vw,1,3413,1501,2004-02-29,0.0161622912015771
usa,resff3_12_1,monthly,vw,1,3424,1413,2004-03-31,0.00158892588403655
usa,resff3_12_1,monthly,vw,1,3398,1425,2004-04-30,0.00947610710129355
usa,resff3_12_1,monthly,vw,1,3378,1436,2004-05-31,-0.00668413292734365
usa,resff3_12_1,monthly,vw,1,3447,1437,2004-06-30,0.0108247201169785
usa,resff3_12_1,monthly,vw,1,3407,1647,2004-07-31,0.010399428422845
usa,resff3_12_1,monthly,vw,1,3279,1562,2004-08-31,0.00727462792263889
usa,resff3_12_1,monthly,vw,1,3263,1552,2004-09-30,0.0222946982811005
usa,resff3_12_1,monthly,vw,1,3303,1442,2004-10-31,-0.0260350818062285
usa,resff3_12_1,monthly,vw,1,3161,1366,2004-11-30,0.0206049176253936
usa,resff3_12_1,monthly,vw,1,3279,1370,2004-12-31,-0.0225216118365417
usa,resff3_12_1,monthly,vw,1,3280,1306,2005-01-31,0.017836037404443
usa,resff3_12_1,monthly,vw,1,3323,1236,2005-02-28,0.0411204794561148
usa,resff3_12_1,monthly,vw,1,3284,1261,2005-03-31,0.012762377229227
usa,resff3_12_1,monthly,vw,1,3267,1259,2005-04-30,-0.00421103027332703
usa,resff3_12_1,monthly,vw,1,3176,1113,2005-05-31,-0.00504080256528855
usa,resff3_12_1,monthly,vw,1,3240,1273,2005-06-30,0.0285952862579924
usa,resff3_12_1,monthly,vw,1,3180,1223,2005-07-31,0.00613199052598203
usa,resff3_12_1,monthly,vw,1,3102,1224,2005-08-31,0.0180131322655164
usa,resff3_12_1,monthly,vw,1,3150,1246,2005-09-30,0.0274814288533243
usa,resff3_12_1,monthly,vw,1,3139,1304,2005-10-31,-0.0360773514583557
usa,resff3_12_1,monthly,vw,1,3051,1349,2005-11-30,-0.0110269767878362
usa,resff3_12_1,monthly,vw,1,3118,1436,2005-12-31,0.0117574531295673
usa,resff3_12_1,monthly,vw,1,3132,1280,2006-01-31,0.0432819093143652
usa,resff3_12_1,monthly,vw,1,3090,1285,2006-02-28,-0.0189544698196314
usa,resff3_12_1,monthly,vw,1,3137,1375,2006-03-31,0.00926004793739941
usa,resff3_12_1,monthly,vw,1,3061,1393,2006-04-30,0.00417267773624723
usa,resff3_12_1,monthly,vw,1,3073,1426,2006-05-31,-0.00902531835439836
usa,resff3_12_1,monthly,vw,1,3059,1515,2006-06-30,0.00725795999616044
usa,resff3_12_1,monthly,vw,1,3029,1499,2006-07-31,-0.00306049370450717
usa,resff3_12_1,monthly,vw,1,3015,1489,2006-08-31,-0.0162508315121345
usa,resff3_12_1,monthly,vw,1,3095,1535,2006-09-30,0.0130848896486492
usa,resff3_12_1,monthly,vw,1,3043,1465,2006-10-31,-0.00873112036855217
usa,resff3_12_1,monthly,vw,1,3096,1509,2006-11-30,-0.0215500555581403
usa,resff3_12_1,monthly,vw,1,3091,1415,2006-12-31,0.0150868845113273
usa,resff3_12_1,monthly,vw,1,3134,1546,2007-01-31,0.00182996892973251
usa,resff3_12_1,monthly,vw,1,3054,1408,2007-02-28,-0.0186763998431301
usa,resff3_12_1,monthly,vw,1,3146,1487,2007-03-31,0.00266263346092856
usa,resff3_12_1,monthly,vw,1,3060,1504,2007-04-30,-0.00932359922415406
usa,resff3_12_1,monthly,vw,1,3001,1464,2007-05-31,-0.00846469760011203
usa,resff3_12_1,monthly,vw,1,2958,1473,2007-06-30,0.00191717068635644
usa,resff3_12_1,monthly,vw,1,2987,1436,2007-07-31,-0.000553598631645176
usa,resff3_12_1,monthly,vw,1,2961,1448,2007-08-31,0.0091364068111154
usa,resff3_12_1,monthly,vw,1,2933,1431,2007-09-30,0.00342991301168411
usa,resff3_12_1,monthly,vw,1,2920,1354,2007-10-31,-0.0148170034934897
usa,resff3_12_1,monthly,vw,1,2898,1407,2007-11-30,-0.0191235753928137
usa,resff3_12_1,monthly,vw,1,2998,1483,2007-12-31,0.00560124432876721
usa,resff3_12_1,monthly,vw,1,3043,1379,2008-01-31,0.00382098684995788
usa,resff3_12_1,monthly,vw,1,3006,1280,2008-02-29,0.0551471544497542
usa,resff3_12_1,monthly,vw,1,3016,1273,2008-03-31,0.0211769084535458
usa,resff3_12_1,monthly,vw,1,2934,1279,2008-04-30,0.0270409046105221
usa,resff3_12_1,monthly,vw,1,2995,1239,2008-05-31,0.0116312645382121
usa,resff3_12_1,monthly,vw,1,2934,1191,2008-06-30,0.0534549164006347
usa,resff3_12_1,monthly,vw,1,3080,1204,2008-07-31,-0.00691392721151974
usa,resff3_12_1,monthly,vw,1,3089,1116,2008-08-31,-0.0161437145742442
usa,resff3_12_1,monthly,vw,1,3108,1204,2008-09-30,0.0388747149986422
usa,resff3_12_1,monthly,vw,1,3050,1143,2008-10-31,0.0195161456722806
usa,resff3_12_1,monthly,vw,1,2976,1137,2008-11-30,0.00163969744226909
usa,resff3_12_1,monthly,vw,1,2930,1158,2008-12-31,-0.0228301263954394
usa,resff3_12_1,monthly,vw,1,2976,1182,2009-01-31,-0.0134199126029444
usa,resff3_12_1,monthly,vw,1,3030,1044,2009-02-28,-0.00264722051271589
usa,resff3_12_1,monthly,vw,1,2921,1030,2009-03-31,-0.0417932887104916
usa,resff3_12_1,monthly,vw,1,2897,1079,2009-04-30,-0.0617904909752532
usa,resff3_12_1,monthly,vw,1,2909,1175,2009-05-31,-0.0505927889024901
usa,resff3_12_1,monthly,vw,1,2831,1271,2009-06-30,0.0373862060626247
usa,resff3_12_1,monthly,vw,1,2935,1401,2009-07-31,-0.0183388781937241
usa,resff3_12_1,monthly,vw,1,2917,1376,2009-08-31,-0.0128014377611104
usa,resff3_12_1,monthly,vw,1,2948,1472,2009-09-30,0.00474689379229998
usa,resff3_12_1,monthly,vw,1,3024,1425,2009-10-31,0.000993481550839066
usa,resff3_12_1,monthly,vw,1,2970,1345,2009-11-30,0.00291314342602794
usa,resff3_12_1,monthly,vw,1,2989,1271,2009-12-31,0.0338929126629153
usa,resff3_12_1,monthly,vw,1,3018,1261,2010-01-31,-0.0391015748127875
usa,resff3_12_1,monthly,vw,1,2936,1320,2010-02-28,0.0166581616621098
usa,resff3_12_1,monthly,vw,1,3029,1265,2010-03-31,-0.0137765292751935
usa,resff3_12_1,monthly,vw,1,2972,1293,2010-04-30,0.00529041696771234
usa,resff3_12_1,monthly,vw,1,2885,1223,2010-05-31,0.0108773332591128
usa,resff3_12_1,monthly,vw,1,2859,1265,2010-06-30,0.0155296087109912
usa,resff3_12_1,monthly,vw,1,2869,1344,2010-07-31,-0.00722042438675327
usa,resff3_12_1,monthly,vw,1,2946,1357,2010-08-31,0.00788769484663098
usa,resff3_12_1,monthly,vw,1,2818,1343,2010-09-30,-0.0121273125024517
usa,resff3_12_1,monthly,vw,1,2831,1372,2010-10-31,-0.00752257543740884
usa,resff3_12_1,monthly,vw,1,2814,1381,2010-11-30,-0.0114404173875472
usa,resff3_12_1,monthly,vw,1,2777,1315,2010-12-31,-0.0116994393304119
usa,resff3_12_1,monthly,vw,1,2786,1305,2011-01-31,-0.00525704789867767
usa,resff3_12_1,monthly,vw,1,2811,1337,2011-02-28,0.0187697304386761
usa,resff3_12_1,monthly,vw,1,2895,1330,2011-03-31,0.0111619132593424
usa,resff3_12_1,monthly,vw,1,2825,1337,2011-04-30,-0.00541447739693052
usa,resff3_12_1,monthly,vw,1,2767,1307,2011-05-31,-0.0132107030520741
usa,resff3_12_1,monthly,vw,1,2703,1276,2011-06-30,0.00808852329541698
usa,resff3_12_1,monthly,vw,1,2742,1295,2011-07-31,-0.0115247215668937
usa,resff3_12_1,monthly,vw,1,2724,1309,2011-08-31,-0.0237676882199612
usa,resff3_12_1,monthly,vw,1,2664,1276,2011-09-30,-0.000434590157059336
usa,resff3_12_1,monthly,vw,1,2725,1334,2011-10-31,0.0019264730007927
usa,resff3_12_1,monthly,vw,1,2656,1318,2011-11-30,0.0131699461737109
usa,resff3_12_1,monthly,vw,1,2686,1191,2011-12-31,0.0345919422191407
usa,resff3_12_1,monthly,vw,1,2678,1042,2012-01-31,-0.0461243142106728
usa,resff3_12_1,monthly,vw,1,2648,1050,2012-02-29,-0.0193419706898927
usa,resff3_12_1,monthly,vw,1,2683,1130,2012-03-31,0.0170588186962062
usa,resff3_12_1,monthly,vw,1,2618,1147,2012-04-30,0.00290374601244613
usa,resff3_12_1,monthly,vw,1,2634,1297,2012-05-31,0.00872336664791916
usa,resff3_12_1,monthly,vw,1,2650,1299,2012-06-30,-0.00939170143162921
usa,resff3_12_1,monthly,vw,1,2646,1281,2012-07-31,0.0117375377919155
usa,resff3_12_1,monthly,vw,1,2650,1308,2012-08-31,-0.0215351833860848
usa,resff3_12_1,monthly,vw,1,2633,1301,2012-09-30,-0.0040854903914564
usa,resff3_12_1,monthly,vw,1,2635,1312,2012-10-31,0.00117665665297917
usa,resff3_12_1,monthly,vw,1,2639,1129,2012-11-30,0.000198034926982872
usa,resff3_12_1,monthly,vw,1,2622,1158,2012-12-31,-0.0187790644745045
usa,resff3_12_1,monthly,vw,1,2638,1186,2013-01-31,-0.0189496722437504
usa,resff3_12_1,monthly,vw,1,2629,1274,2013-02-28,0.0139982514295567
usa,resff3_12_1,monthly,vw,1,2597,1259,2013-03-31,0.00807968965978313
usa,resff3_12_1,monthly,vw,1,2577,1263,2013-04-30,0.00555797547991807
usa,resff3_12_1,monthly,vw,1,2559,1239,2013-05-31,-0.0138755851989272
usa,resff3_12_1,monthly,vw,1,2543,1228,2013-06-30,0.0136729634760065
usa,resff3_12_1,monthly,vw,1,2542,1219,2013-07-31,0.0198852835418594
usa,resff3_12_1,monthly,vw,1,2573,1214,2013-08-31,-0.015573636509401
usa,resff3_12_1,monthly,vw,1,2526,1237,2013-09-30,0.00713491881966902
usa,resff3_12_1,monthly,vw,1,2555,1216,2013-10-31,0.00658844759996934
usa,resff3_12_1,monthly,vw,1,2541,1219,2013-11-30,0.00529470720101752
usa,resff3_12_1,monthly,vw,1,2503,1216,2013-12-31,-0.00782666634585944
usa,resff3_12_1,monthly,vw,1,2501,1140,2014-01-31,0.0200482728909264
usa,resff3_12_1,monthly,vw,1,2536,1153,2014-02-28,0.000803371287074854
usa,resff3_12_1,monthly,vw,1,2530,1090,2014-03-31,-0.00836878186129242
usa,resff3_12_1,monthly,vw,1,2495,1084,2014-04-30,-0.021190223202254
usa,resff3_12_1,monthly,vw,1,2562,1160,2014-05-31,0.00745021440243376
usa,resff3_12_1,monthly,vw,1,2558,1149,2014-06-30,0.0169564840647325
usa,resff3_12_1,monthly,vw,1,2530,1157,2014-07-31,-0.0129068571084218
usa,resff3_12_1,monthly,vw,1,2564,1240,2014-08-31,-0.00648222351452758
usa,resff3_12_1,monthly,vw,1,2524,1202,2014-09-30,-0.0183455463004165
usa,resff3_12_1,monthly,vw,1,2526,1215,2014-10-31,-0.0126933917780878
usa,resff3_12_1,monthly,vw,1,2559,1217,2014-11-30,-0.00602431523934954
usa,resff3_12_1,monthly,vw,1,2501,1213,2014-12-31,0.000437417516705393
usa,resff3_12_1,monthly,vw,1,2488,1145,2015-01-31,0.014094834263611
usa,resff3_12_1,monthly,vw,1,2520,1063,2015-02-28,-0.0223813788256426
usa,resff3_12_1,monthly,vw,1,2485,1070,2015-03-31,0.00245520518496644
usa,resff3_12_1,monthly,vw,1,2524,1095,2015-04-30,-0.0200105233064709
usa,resff3_12_1,monthly,vw,1,2542,1136,2015-05-31,0.0215441495530747
usa,resff3_12_1,monthly,vw,1,2561,1186,2015-06-30,0.00233578499297905
usa,resff3_12_1,monthly,vw,1,2544,1147,2015-07-31,0.00912910307545125
usa,resff3_12_1,monthly,vw,1,2474,1105,2015-08-31,-0.000461895712127659
usa,resff3_12_1,monthly,vw,1,2483,1100,2015-09-30,0.0160070299214925
usa,resff3_12_1,monthly,vw,1,2489,1065,2015-10-31,-0.0140203217331769
usa,resff3_12_1,monthly,vw,1,2448,1132,2015-11-30,0.0136638328545402
usa,resff3_12_1,monthly,vw,1,2522,1174,2015-12-31,-0.00428709644909966
usa,resff3_12_1,monthly,vw,1,2480,1093,2016-01-31,-0.00362878992082695
usa,resff3_12_1,monthly,vw,1,2413,1106,2016-02-29,-0.0265137785289665
usa,resff3_12_1,monthly,vw,1,2458,1089,2016-03-31,0.00050429231705125
usa,resff3_12_1,monthly,vw,1,2509,1131,2016-04-30,0.00172629822418089
usa,resff3_12_1,monthly,vw,1,2520,1049,2016-05-31,0.0055242034011621
usa,resff3_12_1,monthly,vw,1,2556,1121,2016-06-30,0.0425338342923986
usa,resff3_12_1,monthly,vw,1,2547,1060,2016-07-31,-0.0162157777271907
usa,resff3_12_1,monthly,vw,1,2438,1045,2016-08-31,-0.029095517978012
usa,resff3_12_1,monthly,vw,1,2484,1155,2016-09-30,0.00577467551183734
usa,resff3_12_1,monthly,vw,1,2487,1158,2016-10-31,-0.0233061273831537
usa,resff3_12_1,monthly,vw,1,2478,1216,2016-11-30,-0.0544258068698359
usa,resff3_12_1,monthly,vw,1,2551,1252,2016-12-31,-0.0137499693400709
usa,resff3_12_1,monthly,vw,1,2555,1165,2017-01-31,0.00849458925271899
usa,resff3_12_1,monthly,vw,1,2573,1259,2017-02-28,0.0101833148851369
usa,resff3_12_1,monthly,vw,1,2600,1180,2017-03-31,0.00373781493046769
usa,resff3_12_1,monthly,vw,1,2560,1146,2017-04-30,-0.00199075260771783
usa,resff3_12_1,monthly,vw,1,2605,1181,2017-05-31,0.00607865221519607
usa,resff3_12_1,monthly,vw,1,2610,1142,2017-06-30,-0.0100254952546718
usa,resff3_12_1,monthly,vw,1,2600,1186,2017-07-31,0.0173697296306614
usa,resff3_12_1,monthly,vw,1,2592,1196,2017-08-31,0.0150977037199365
usa,resff3_12_1,monthly,vw,1,2581,1218,2017-09-30,-0.00177835872884603
usa,resff3_12_1,monthly,vw,1,2540,1246,2017-10-31,0.0201234096539936
usa,resff3_12_1,monthly,vw,1,2601,1229,2017-11-30,0.00436616477975434
usa,resff3_12_1,monthly,vw,1,2513,1149,2017-12-31,-0.0147478516296951
usa,resff3_12_1,monthly,vw,1,2461,1203,2018-01-31,-0.00260091748757046
usa,resff3_12_1,monthly,vw,1,2498,1224,2018-02-28,-0.00428170907154815
usa,resff3_12_1,monthly,vw,1,2460,1176,2018-03-31,0.00475981721594783
usa,resff3_12_1,monthly,vw,1,2473,1226,2018-04-30,0.0094670645232955
usa,resff3_12_1,monthly,vw,1,2475,1231,2018-05-31,0.0133349160770482
usa,resff3_12_1,monthly,vw,1,2467,1226,2018-06-30,-0.0171204738336794
usa,resff3_12_1,monthly,vw,1,2437,1198,2018-07-31,-0.0180193590517323
usa,resff3_12_1,monthly,vw,1,2452,1188,2018-08-31,0.0309278799587529
usa,resff3_12_1,monthly,vw,1,2497,1244,2018-09-30,0.00472719992236097
usa,resff3_12_1,monthly,vw,1,2486,1193,2018-10-31,-0.0103645725198815
usa,resff3_12_1,monthly,vw,1,2469,1219,2018-11-30,-0.00404795286715625
usa,resff3_12_1,monthly,vw,1,2460,1216,2018-12-31,-0.0147353029485635
usa,resff3_12_1,monthly,vw,1,2435,1139,2019-01-31,-0.0286760136214453
usa,resff3_12_1,monthly,vw,1,2458,1092,2019-02-28,0.00118736934878886
usa,resff3_12_1,monthly,vw,1,2437,1116,2019-03-31,0.00446559022063319
usa,resff3_12_1,monthly,vw,1,2470,1118,2019-04-30,-0.0411763535520858
usa,resff3_12_1,monthly,vw,1,2405,1123,2019-05-31,0.0408001358818434
usa,resff3_12_1,monthly,vw,1,2457,1088,2019-06-30,-0.0113149701903362
usa,resff3_12_1,monthly,vw,1,2466,1115,2019-07-31,-0.0109842277589506
usa,resff3_12_1,monthly,vw,1,2496,1122,2019-08-31,0.0231177707562848
usa,resff3_12_1,monthly,vw,1,2477,1083,2019-09-30,-0.0143524184685734
usa,resff3_12_1,monthly,vw,1,2475,1071,2019-10-31,-0.0326156949457548
usa,resff3_12_1,monthly,vw,1,2485,1068,2019-11-30,-0.0272370170506443
usa,resff3_12_1,monthly,vw,1,2433,1114,2019-12-31,-0.00370909329367324
usa,resff3_12_1,monthly,vw,1,2488,1141,2020-01-31,0.00716856185618108
usa,resff3_12_1,monthly,vw,1,2505,1124,2020-02-29,-0.00885709912965495
usa,resff3_12_1,monthly,vw,1,2411,1156,2020-03-31,-0.0197011648470092
usa,resff3_12_1,monthly,vw,1,2458,1150,2020-04-30,-0.00114359448474777
usa,resff3_12_1,monthly,vw,1,2455,1161,2020-05-31,0.0117559854625558
usa,resff3_12_1,monthly,vw,1,2480,1202,2020-06-30,0.0330609962758332
usa,resff3_12_1,monthly,vw,1,2505,1239,2020-07-31,0.0298858237723534
usa,resff3_12_1,monthly,vw,1,2413,1125,2020-08-31,0.0365623762771015
usa,resff3_12_1,monthly,vw,1,2419,1133,2020-09-30,-0.0270693270229735
usa,resff3_12_1,monthly,vw,1,2461,1107,2020-10-31,-0.00208708654252525
usa,resff3_12_1,monthly,vw,1,2542,1098,2020-11-30,-0.0651865811164338
usa,resff3_12_1,monthly,vw,1,2506,1163,2020-12-31,-0.0147201749048412
usa,resff3_12_1,monthly,vw,1,2522,1173,2021-01-31,0.0321919494768127
usa,resff3_12_1,monthly,vw,1,2517,1243,2021-02-28,-0.0451874889473762
usa,resff3_12_1,monthly,vw,1,2516,1177,2021-03-31,-0.00177012821837717
usa,resff3_12_1,monthly,vw,1,2485,1160,2021-04-30,0.00629479600286376
usa,resff3_12_1,monthly,vw,1,2509,1176,2021-05-31,0.0244967933051369
usa,resff3_12_1,monthly,vw,1,2552,1231,2021-06-30,-0.0177116446865464
usa,resff3_12_1,monthly,vw,1,2523,1242,2021-07-31,0.000215960664879359
usa,resff3_12_1,monthly,vw,1,2614,1239,2021-08-31,0.00695804979867175
usa,resff3_12_1,monthly,vw,1,2591,1247,2021-09-30,-0.00544513332253876
usa,resff3_12_1,monthly,vw,1,2552,1227,2021-10-31,0.0218773338485332
usa,resff3_12_1,monthly,vw,1,2574,1168,2021-11-30,-0.0130425628962573
usa,resff3_12_1,monthly,vw,1,2581,1197,2021-12-31,-0.00669073450872069
usa,resff3_12_1,monthly,vw,1,2603,1159,2022-01-31,-0.0429061046083726
usa,resff3_12_1,monthly,vw,1,2568,1226,2022-02-28,0.00250743582077051
usa,resff3_12_1,monthly,vw,1,2578,1250,2022-03-31,0.0231092317458296
usa,resff3_12_1,monthly,vw,1,2565,1252,2022-04-30,-0.0414533284571926
usa,resff3_12_1,monthly,vw,1,2518,1215,2022-05-31,0.0173309178180866
usa,resff3_12_1,monthly,vw,1,2520,1239,2022-06-30,0.0253661795149391
usa,resff3_12_1,monthly,vw,1,2560,1167,2022-07-31,0.00939246340083133
usa,resff3_12_1,monthly,vw,1,2566,1146,2022-08-31,0.0315467121504827
usa,resff3_12_1,monthly,vw,1,2591,1082,2022-09-30,0.0271499125247828
usa,resff3_12_1,monthly,vw,1,2584,1134,2022-10-31,0.0443485613054142
usa,resff3_12_1,monthly,vw,1,2626,1095,2022-11-30,-0.0544740555528743
usa,resff3_12_1,monthly,vw,1,2596,1046,2022-12-31,0.027501175158203
usa,resff3_12_1,monthly,vw,1,2622,1121,2023-01-31,-0.0717069280736766
usa,resff3_12_1,monthly,vw,1,2690,1045,2023-02-28,-0.0171144766717671
usa,resff3_12_1,monthly,vw,1,2664,1161,2023-03-31,-0.0371859610616002
usa,resff3_12_1,monthly,vw,1,2674,1111,2023-04-30,-0.00253257554310568
usa,resff3_12_1,monthly,vw,1,2744,1154,2023-05-31,0.000813058960265713
usa,resff3_12_1,monthly,vw,1,2775,1174,2023-06-30,0.0111540546659371
usa,resff3_12_1,monthly,vw,1,2804,1266,2023-07-31,0.0120930970506488
usa,resff3_12_1,monthly,vw,1,2838,1332,2023-08-31,0.0152326226294726
usa,resff3_12_1,monthly,vw,1,2857,1342,2023-09-30,-0.0167803934319182
usa,resff3_12_1,monthly,vw,1,2850,1388,2023-10-31,-0.00599614999727604
usa,resff3_12_1,monthly,vw,1,2872,1420,2023-11-30,0.0581716503755488
usa,resff3_12_1,monthly,vw,1,2862,1403,2023-12-31,0.00831651254916199
usa,resff3_12_1,monthly,vw,1,2879,1372,2024-01-31,0.0260447907220517
usa,resff3_12_1,monthly,vw,1,2919,1385,2024-02-29,0.035921237699848
usa,resff3_12_1,monthly,vw,1,2939,1433,2024-03-31,0.0139422012332645
usa,resff3_12_1,monthly,vw,1,2918,1426,2024-04-30,-0.0266416467035356
usa,resff3_12_1,monthly,vw,1,2872,1425,2024-05-31,0.0221469161131086
usa,resff3_12_1,monthly,vw,1,2892,1420,2024-06-30,-0.00483803818825084
usa,resff3_12_1,monthly,vw,1,2923,1387,2024-07-31,-0.0522014672400918
usa,resff3_12_1,monthly,vw,1,2926,1384,2024-08-31,0.00561571938740291
usa,resff3_12_1,monthly,vw,1,2881,1373,2024-09-30,0.00767874069656307
usa,resff3_12_1,monthly,vw,1,2893,1418,2024-10-31,0.0197619497926874
usa,resff3_12_1,monthly,vw,1,2891,1416,2024-11-30,-0.0137626528879191
usa,resff3_12_1,monthly,vw,1,2880,1347,2024-12-31,-0.0359105899074163
